RecordID,FeeAmount,RabiesExpirationDate,StreetName,TagNumber,TagType,TagYear,BlockNumber
257,10,2011-07-26T04:00:00.000Z,RUTLEDGE AVE ,18219,Sexed - 1 Year           ,2010,1500
258,4,2010-10-01T04:00:00.000Z,HENRY AVE ,18220,Unsexed - 1 Year         ,2010,800
259,4,2011-04-02T04:00:00.000Z,WILLOW DR ,18221,Unsexed - 1 Year         ,2010,1300
260,4,2011-07-30T04:00:00.000Z,CABELL AVE ,18222,Unsexed - 1 Year         ,2010,8100
261,4,2020-07-10T04:00:00.000Z,JEFFERSON PARK AVE ,18223,Unsexed - 1 Year         ,2010,2700
262,4,2018-08-27T04:00:00.000Z,250 BYPASS ,18224,Unsexed - 1 Year         ,2010,600
263,4,2013-05-17T04:00:00.000Z,MASON LN ,18225,Unsexed - 1 Year         ,2010,1700
264,4,2013-10-22T04:00:00.000Z,SHALE PL ,18226,Unsexed - 1 Year         ,2010,100
265,4,2011-07-16T04:00:00.000Z,ARLINGTON BLVD ,18227,Unsexed - 1 Year         ,2010,2400
266,4,2016-02-12T05:00:00.000Z,MARTIN ST ,18228,Unsexed - 1 Year         ,2010,1000
267,4,2016-05-11T04:00:00.000Z,CARLTON AVE ,18229,Unsexed - 1 Year         ,2010,1500
268,4,2011-07-08T04:00:00.000Z,CEDAR HILL RD ,18231,Unsexed - 1 Year         ,2010,1600
269,10,2011-07-08T04:00:00.000Z,PATON ST ,18231,Sexed - 1 Year           ,2010,4000
270,4,2011-08-07T04:00:00.000Z,HANOVER ST ,18232,Unsexed - 1 Year         ,2010,500
271,4,2014-10-02T04:00:00.000Z,ROCK CREEK RD ,18233,Unsexed - 1 Year         ,2010,900
272,4,2013-03-17T04:00:00.000Z,JEFFERSON PARK AVE ,18234,Unsexed - 1 Year         ,2010,2700
273,4,2011-08-08T04:00:00.000Z,OXFORD RD ,18235,Unsexed - 1 Year         ,2010,1400
274,4,2011-08-08T04:00:00.000Z,OXFORD RD ,18236,Unsexed - 1 Year         ,2010,1400
275,4,2016-03-21T04:00:00.000Z,UNASSIGNED ,18237,Unsexed - 1 Year         ,2010,0
276,4,2014-01-04T05:00:00.000Z,UNASSIGNED ,18238,Unsexed - 1 Year         ,2010,0
277,10,2011-08-09T04:00:00.000Z,UNKNOWN ,18239,Sexed - 1 Year           ,2010,0
278,10,2015-09-24T04:00:00.000Z,10 1/2 ST NW ,18241,Sexed - 1 Year           ,2010,3100
279,4,2011-08-16T04:00:00.000Z,UNASSIGNED ,18242,Unsexed - 1 Year         ,2010,0
280,4,2011-08-16T04:00:00.000Z,SPOTTSWOOD RD ,18243,Unsexed - 1 Year         ,2010,2000
281,4,2011-03-25T04:00:00.000Z,SPOTTSWOOD RD ,18244,Unsexed - 1 Year         ,2010,2000
282,4,2011-08-11T04:00:00.000Z,DRUID AVE ,18245,Unsexed - 1 Year         ,2010,900
283,4,2020-02-10T05:00:00.000Z,MEADOWBROOK RD ,18246,Unsexed - 1 Year         ,2010,1900
284,10,2016-06-05T04:00:00.000Z,HOLMES AVE ,18247,Sexed - 1 Year           ,2010,1000
285,4,2011-08-10T04:00:00.000Z,NORTH BERKSHIRE RD ,18248,Unsexed - 1 Year         ,2010,2200
286,4,2014-12-14T05:00:00.000Z,DRUID AVE ,18249,Unsexed - 1 Year         ,2010,1100
287,4,2011-06-23T04:00:00.000Z,BRANDON AVE ,18250,Unsexed - 1 Year         ,2010,600
288,4,2017-12-06T05:00:00.000Z,NALLE ST ,18251,Unsexed - 1 Year         ,2010,700
289,4,2011-01-18T05:00:00.000Z,BING LN ,18252,Unsexed - 1 Year         ,2010,900
290,10,2011-01-18T05:00:00.000Z,BING LN ,18253,Sexed - 1 Year           ,2010,900
291,4,2014-08-18T04:00:00.000Z,WEST ST ,18254,Unsexed - 1 Year         ,2010,800
292,4,2014-07-30T04:00:00.000Z,BARRACKS RD ,18255,Unsexed - 1 Year         ,2010,1800
293,4,2011-08-09T04:00:00.000Z,CHARLTON AVE ,18256,Unsexed - 1 Year         ,2010,900
294,4,2013-08-23T04:00:00.000Z,E HIGH ST ,18257,Unsexed - 1 Year         ,2010,11200
295,4,2011-03-04T05:00:00.000Z,GOODMAN ST ,18258,Unsexed - 1 Year         ,2010,1300
296,4,2013-07-01T04:00:00.000Z,HEMLOCK LN ,18259,Unsexed - 1 Year         ,2010,900
297,4,2011-06-02T04:00:00.000Z,SWANSON DR ,18260,Unsexed - 1 Year         ,2010,19100
298,4,2013-04-09T04:00:00.000Z,SWANSON DR ,18261,Unsexed - 1 Year         ,2010,19100
299,4,2011-08-10T04:00:00.000Z,BROWN ST ,18262,Unsexed - 1 Year         ,2010,600
300,4,2011-05-17T04:00:00.000Z,W MARKET ST ,18263,Unsexed - 1 Year         ,2010,100
301,4,2013-04-01T04:00:00.000Z,APPLE TREE RD ,18264,Unsexed - 1 Year         ,2010,100
302,4,2013-04-01T04:00:00.000Z,APPLE TREE RD ,18265,Unsexed - 1 Year         ,2010,100
303,4,2011-08-12T04:00:00.000Z,WINSTON RD ,18266,Unsexed - 1 Year         ,2010,1800
304,4,2013-03-05T05:00:00.000Z,MONTE VISTA AVE ,18267,Unsexed - 1 Year         ,2010,300
305,4,2022-03-05T05:00:00.000Z,COTTONWOOD RD ,18268,Unsexed - 1 Year         ,2010,1000
306,4,2012-10-05T04:00:00.000Z,GROVE ST EXT ,18269,Unsexed - 1 Year         ,2010,1600
307,4,2013-02-18T05:00:00.000Z,CAROLINE AVE ,18270,Unsexed - 1 Year         ,2010,500
308,10,2013-06-23T04:00:00.000Z,CAROLINE AVE ,18271,Sexed - 1 Year           ,2012,500
309,4,2017-04-06T04:00:00.000Z,BING LN ,18272,Unsexed - 1 Year         ,2010,900
310,4,2011-08-25T04:00:00.000Z,MADISON AVE ,18273,Unsexed - 1 Year         ,2010,700
311,4,2016-08-26T04:00:00.000Z,7 1/2 ST SW ,18274,Unsexed - 1 Year         ,2010,300
312,4,2011-09-04T04:00:00.000Z,1ST ST N ,18275,Unsexed - 1 Year         ,2010,400
313,4,2012-10-27T04:00:00.000Z,4TH ST NE ,18276,Unsexed - 1 Year         ,2010,300
314,4,2013-03-10T05:00:00.000Z,4TH ST NE ,18277,Unsexed - 1 Year         ,2010,300
315,4,2010-09-02T04:00:00.000Z,MADISON AVE ,18278,Unsexed - 1 Year         ,2010,700
316,10,2017-09-15T04:00:00.000Z,KING MOUNTAIN RD ,18279,Sexed - 1 Year           ,2010,1700
317,4,2011-01-13T05:00:00.000Z,BARRACKS RD ,18280,Unsexed - 1 Year         ,2010,2600
318,4,2011-07-21T04:00:00.000Z,RUGBY AVE ,18282,Unsexed - 1 Year         ,2010,1400
319,4,2014-09-28T04:00:00.000Z,HIGHLAND AVE ,18282,Unsexed - 1 Year         ,2010,23200
320,4,2013-05-02T04:00:00.000Z,CENTER AVE ,18283,Unsexed - 1 Year         ,2010,1600
321,4,2011-09-02T04:00:00.000Z,UNKNOWN ,18284,Unsexed - 1 Year         ,2010,0
322,10,2011-09-14T04:00:00.000Z,WAYNE AVE ,18285,Sexed - 1 Year           ,2010,2300
323,4,2011-08-28T04:00:00.000Z,MOSELEY DR ,18286,Unsexed - 1 Year         ,2010,600
324,4,2011-07-31T04:00:00.000Z,BING LN ,18287,Unsexed - 1 Year         ,2010,900
325,10,2011-09-21T04:00:00.000Z,6TH ST SE ,18288,Sexed - 1 Year           ,2010,1600
326,4,2011-11-23T05:00:00.000Z,MOSELEY DR ,18289,Unsexed - 1 Year         ,2010,600
327,4,2011-07-12T04:00:00.000Z,WAYNE AVE ,18290,Unsexed - 1 Year         ,2010,22000
328,4,2015-01-16T05:00:00.000Z,ELLIOTT AVE ,18291,Unsexed - 1 Year         ,2010,800
329,4,2013-05-26T04:00:00.000Z,ELLIOTT AVE ,18292,Unsexed - 1 Year         ,2010,800
330,4,2011-07-28T04:00:00.000Z,TODD AVE ,18293,Unsexed - 1 Year         ,2010,2100
331,4,2011-09-14T04:00:00.000Z,MONTICELLO AVE ,18294,Unsexed - 1 Year         ,2010,100
332,4,2016-09-09T04:00:00.000Z,GRADY AVE ,18295,Unsexed - 1 Year         ,2010,1000
333,4,2011-05-20T04:00:00.000Z,HUNTLEY AVE ,18296,Unsexed - 1 Year         ,2010,200
334,10,2011-09-22T04:00:00.000Z,CARLTON AVE ,18297,Sexed - 1 Year           ,2010,1000
335,4,2017-09-16T04:00:00.000Z,SUNSET AVE ,18298,Unsexed - 1 Year         ,2010,200
336,4,2011-05-24T04:00:00.000Z,CARLTON AVE ,18299,Unsexed - 1 Year         ,2010,1000
337,4,2014-03-03T05:00:00.000Z,MOSELEY DR ,18300,Unsexed - 1 Year         ,2010,600
338,4,2013-09-08T04:00:00.000Z,MELBOURNE PARK CIR ,18301,Unsexed - 1 Year         ,2010,100
339,4,2013-09-08T04:00:00.000Z,MELBOURNE PARK CIR ,18302,Unsexed - 1 Year         ,2010,100
340,4,2011-08-09T04:00:00.000Z,ROSA TER ,18303,Unsexed - 1 Year         ,2010,1500
341,10,2011-07-01T04:00:00.000Z,E MARKET ST ,18304,Sexed - 1 Year           ,2010,11200
342,4,2011-08-27T04:00:00.000Z,HINTON AVE ,18305,Unsexed - 1 Year         ,2010,600
343,4,2011-10-03T04:00:00.000Z,WALKER SQ ,18306,Unsexed - 1 Year         ,2010,700
344,4,2011-10-03T04:00:00.000Z,WALKER SQ ,18307,Unsexed - 1 Year         ,2010,700
345,4,2011-10-03T04:00:00.000Z,KING ST ,18308,Unsexed - 1 Year         ,2010,800
346,4,2011-10-03T04:00:00.000Z,KING ST ,18309,Unsexed - 1 Year         ,2010,800
347,4,2011-10-03T04:00:00.000Z,KING ST ,18310,Unsexed - 1 Year         ,2010,800
348,4,2018-12-22T05:00:00.000Z,TRAILRIDGE RD ,18311,Unsexed - 1 Year         ,2010,1500
349,4,2020-10-25T04:00:00.000Z,TRAILRIDGE RD ,18312,Unsexed - 1 Year         ,2010,1500
350,4,2020-08-11T04:00:00.000Z,MIDLAND ST ,18313,Unsexed - 1 Year         ,2010,1500
351,4,2021-09-17T04:00:00.000Z,NORTHWOOD AVE ,18314,Unsexed - 1 Year         ,2010,700
352,4,2011-10-04T04:00:00.000Z,DRUID AVE ,18315,Unsexed - 1 Year         ,2010,800
353,4,2016-08-20T04:00:00.000Z,WESTVIEW RD ,18316,Unsexed - 1 Year         ,2010,1800
354,4,2011-07-18T04:00:00.000Z,UNKNOWN ,18317,Unsexed - 1 Year         ,2010,200
355,4,2020-12-14T05:00:00.000Z,5TH ST SE ,18318,Unsexed - 1 Year         ,2010,100
356,10,2011-07-03T04:00:00.000Z,MONTPELIER ST ,18319,Sexed - 1 Year           ,2010,100
357,4,2013-04-29T04:00:00.000Z,PAGE ST ,18320,Unsexed - 1 Year         ,2010,900
358,4,2014-10-03T04:00:00.000Z,PAGE ST ,18321,Unsexed - 1 Year         ,2010,900
359,4,2011-07-14T04:00:00.000Z,FOREST RIDGE RD ,18322,Unsexed - 1 Year         ,2010,1400
360,4,2013-04-09T04:00:00.000Z,RIDGE ST ,18323,Unsexed - 1 Year         ,2010,5100
361,10,2013-02-23T05:00:00.000Z,WAYNE AVE ,18324,Sexed - 1 Year           ,2010,2300
362,4,2011-03-24T04:00:00.000Z,OLD FARM RD ,18325,Unsexed - 1 Year         ,2010,900
363,4,2011-10-11T04:00:00.000Z,DAIRY RD ,18326,Unsexed - 1 Year         ,2010,14300
364,4,2011-10-11T04:00:00.000Z,ROUGEMONT AVE ,18327,Unsexed - 1 Year         ,2010,500
365,4,2017-09-05T04:00:00.000Z,GOODMAN ST ,18328,Unsexed - 1 Year         ,2010,100
366,4,2011-06-09T04:00:00.000Z,WATSON AVE ,18329,Unsexed - 1 Year         ,2010,600
367,4,2019-05-02T04:00:00.000Z,ST JAMES CIR ,18330,Unsexed - 1 Year         ,2010,800
368,4,2017-08-04T04:00:00.000Z,AMHERST ST ,18331,Unsexed - 1 Year         ,2010,16000
369,10,2014-06-13T04:00:00.000Z,BANBURY ST ,18332,Sexed - 1 Year           ,2010,2200
370,10,2011-10-28T04:00:00.000Z,CARLTON AVE ,18333,Sexed - 1 Year           ,2010,1500
371,4,2014-09-14T04:00:00.000Z,WALKER SQ ,18334,Unsexed - 1 Year         ,2010,700
372,4,2014-07-19T04:00:00.000Z,CABELL AVE ,18335,Unsexed - 1 Year         ,2010,6200
373,4,2011-11-04T04:00:00.000Z,1ST ST S ,18336,Unsexed - 1 Year         ,2011,900
374,4,2017-09-11T04:00:00.000Z,E MARKET ST ,18337,Unsexed - 1 Year         ,2011,600
375,4,2011-07-09T04:00:00.000Z,1ST ST S ,18338,Unsexed - 1 Year         ,2011,500
376,4,2011-09-20T04:00:00.000Z,UNKNOWN ,18339,Unsexed - 1 Year         ,2011,2200
377,4,2012-08-23T04:00:00.000Z,PALATINE AVE ,18340,Unsexed - 1 Year         ,2011,300
378,4,2012-08-23T04:00:00.000Z,PALATINE AVE ,18340,Unsexed - 1 Year         ,2011,300
379,4,2016-02-20T05:00:00.000Z,RIVERSIDE AVE ,18341,Unsexed - 1 Year         ,2011,3100
380,4,2011-11-19T05:00:00.000Z,JEFFERSON PARK AVE ,18342,Unsexed - 1 Year         ,2011,1800
381,4,2014-09-07T04:00:00.000Z,CABELL AVE ,18343,Unsexed - 1 Year         ,2010,8100
382,12,2016-03-10T05:00:00.000Z,WAYNE AVE ,1839,Unsexed - 3 Year         ,2014,2200
383,4,2013-05-14T04:00:00.000Z,LIDE PL ,18451,Unsexed - 1 Year         ,2010,100
384,12,2019-07-27T04:00:00.000Z,LYONS AVE ,18759,Unsexed - 3 Year         ,2019,700
385,4,2019-05-10T04:00:00.000Z,RUGBY AVE ,19064,Unsexed - 1 Year         ,2010,1400
386,4,2019-07-15T04:00:00.000Z,RUGBY AVE ,19065,Unsexed - 1 Year         ,2010,1400
387,4,2014-04-04T04:00:00.000Z,GREENWICH CT ,19066,Unsexed - 1 Year         ,2010,100
388,4,2020-07-10T04:00:00.000Z,WATERBURY CT ,19067,Unsexed - 1 Year         ,2010,100
389,4,2013-10-23T04:00:00.000Z,MANILA ST ,19068,Unsexed - 1 Year         ,2010,1000
390,4,2019-05-20T04:00:00.000Z,GALLOWAY DR ,19069,Unsexed - 1 Year         ,2010,1700
391,4,2017-07-28T04:00:00.000Z,RAYON ST ,19070,Unsexed - 1 Year         ,2010,1000
392,4,2011-03-31T04:00:00.000Z,10 1/2 ST NW ,19071,Unsexed - 1 Year         ,2010,300
393,4,2019-12-19T05:00:00.000Z,LOCUST AVE ,19072,Unsexed - 1 Year         ,2010,900
394,4,2020-01-10T05:00:00.000Z,WILLARD DR ,19073,Unsexed - 1 Year         ,2010,2600
395,4,2016-03-21T04:00:00.000Z,UNASSIGNED ,19074,Unsexed - 1 Year         ,2010,0
396,4,2014-01-04T05:00:00.000Z,UNASSIGNED ,19075,Unsexed - 1 Year         ,2010,0
397,10,2013-07-13T04:00:00.000Z,PALATINE AVE ,19076,Sexed - 1 Year           ,2010,200
398,10,2013-01-21T05:00:00.000Z,PARK PLZ ,19077,Sexed - 1 Year           ,2010,500
399,4,2014-03-05T05:00:00.000Z,ETON RD ,19078,Unsexed - 1 Year         ,2010,2700
400,4,2019-09-10T04:00:00.000Z,WESTWOOD RD ,19079,Unsexed - 1 Year         ,2010,1500
401,4,2013-12-07T05:00:00.000Z,CARLTON AVE ,19080,Unsexed - 1 Year         ,2010,1000
402,4,2016-01-12T05:00:00.000Z,LINDEN AVE ,19081,Unsexed - 1 Year         ,2010,1000
403,4,2019-08-12T04:00:00.000Z,LEWIS MOUNTAIN RD ,19082,Unsexed - 1 Year         ,2010,1900
404,10,2017-02-24T05:00:00.000Z,LEWIS MOUNTAIN RD ,19083,Sexed - 1 Year           ,2010,1900
405,4,2016-01-12T05:00:00.000Z,LINDEN AVE ,19084,Unsexed - 1 Year         ,2010,1000
406,4,2016-09-28T04:00:00.000Z,BLENHEIM AVE ,19085,Unsexed - 1 Year         ,2010,900
407,4,2016-09-28T04:00:00.000Z,BLENHEIM AVE ,19086,Unsexed - 1 Year         ,2010,900
408,4,2012-12-29T05:00:00.000Z,CHERRY AVE ,19087,Unsexed - 1 Year         ,2010,1200
409,4,2014-09-13T04:00:00.000Z,WAYSIDE PL ,19088,Unsexed - 1 Year         ,2010,1800
410,4,2014-06-20T04:00:00.000Z,E MARKET ST ,19089,Unsexed - 1 Year         ,2010,1300
411,4,2013-07-05T04:00:00.000Z,GRAVES ST ,19090,Unsexed - 1 Year         ,2010,700
412,4,2018-03-02T05:00:00.000Z,8TH ST NW ,19091,Unsexed - 1 Year         ,2010,400
413,4,2014-06-12T04:00:00.000Z,GILLESPIE AVE ,19092,Unsexed - 1 Year         ,2010,700
414,4,2014-01-02T05:00:00.000Z,GROVE ST EXT ,19093,Unsexed - 1 Year         ,2010,1600
415,4,2014-03-02T05:00:00.000Z,RUGBY RD ,19094,Unsexed - 1 Year         ,2010,1300
416,4,2012-06-29T04:00:00.000Z,ALTAMONT ST ,19095,Unsexed - 1 Year         ,2010,4000
417,4,2013-07-29T04:00:00.000Z,RIALTO ST ,19096,Unsexed - 1 Year         ,2010,1400
418,4,2011-06-23T04:00:00.000Z,HAZEL ST ,19097,Unsexed - 1 Year         ,2010,1200
419,4,2021-10-10T04:00:00.000Z,MICHIE DR ,19098,Unsexed - 1 Year         ,2010,2100
420,4,2015-02-14T05:00:00.000Z,AUGUSTA ST ,19099,Unsexed - 1 Year         ,2010,1200
421,4,2011-11-10T05:00:00.000Z,DRUID AVE ,19100,Unsexed - 1 Year         ,2010,800
422,4,2012-10-20T04:00:00.000Z,STEWART CIR ,19469,Unsexed - 1 Year         ,2010,100
423,4,2013-09-29T04:00:00.000Z,BRANDYWINE CT ,19526,Unsexed - 1 Year         ,2010,100
424,12,2014-06-18T04:00:00.000Z,ST CLAIR AVE ,1955,Unsexed - 3 Year         ,2014,1000
425,4,2021-03-30T04:00:00.000Z,GILDERSLEEVE WOOD ,19656,Unsexed - 1 Year         ,2010,0
426,4,2012-12-17T05:00:00.000Z,ROCKLAND AVE ,19657,Unsexed - 1 Year         ,2010,500
427,4,2013-01-12T05:00:00.000Z,PALATINE AVE ,19658,Unsexed - 1 Year         ,2010,700
428,4,2019-12-14T05:00:00.000Z,WINE ST ,19660,Unsexed - 1 Year         ,2010,200
429,4,2020-08-15T04:00:00.000Z,ELLIOTT AVE ,19662,Unsexed - 1 Year         ,2010,1000
430,4,2011-01-04T05:00:00.000Z,DAIRY RD ,19663,Unsexed - 1 Year         ,2010,1700
431,4,2011-12-11T05:00:00.000Z,WEST ST ,19664,Unsexed - 1 Year         ,2010,900
432,4,2016-04-01T04:00:00.000Z,WEST ST ,19665,Unsexed - 1 Year         ,2010,900
433,4,2011-10-10T04:00:00.000Z,E MAIN ST ,19666,Unsexed - 1 Year         ,2010,500
434,4,2013-04-14T04:00:00.000Z,UNKNOWN ,19667,Unsexed - 1 Year         ,2010,0
435,10,2012-04-14T04:00:00.000Z,GENTRY LN ,19668,Sexed - 1 Year           ,2010,1400
436,4,2017-05-28T04:00:00.000Z,PARKER PL ,19669,Unsexed - 1 Year         ,2010,11100
437,4,2015-09-11T04:00:00.000Z,OXFORD PL ,19671,Unsexed - 1 Year         ,2010,1300
438,4,2013-09-10T04:00:00.000Z,LOCUST AVE ,19672,Unsexed - 1 Year         ,2010,800
439,4,2015-09-25T04:00:00.000Z,LOCUST AVE ,19673,Unsexed - 1 Year         ,2010,800
440,4,2011-06-17T04:00:00.000Z,ROTHERY RD ,19674,Unsexed - 1 Year         ,2010,100
441,10,2012-07-09T04:00:00.000Z,WATSON AVE ,19675,Sexed - 1 Year           ,2010,600
442,4,2016-12-20T05:00:00.000Z,EVERGREEN AVE ,19676,Unsexed - 1 Year         ,2010,700
443,4,2016-02-25T05:00:00.000Z,1ST ST S ,19677,Unsexed - 1 Year         ,2010,9000
444,4,2015-02-22T05:00:00.000Z,1ST ST S ,19678,Unsexed - 1 Year         ,2010,9000
445,4,2014-03-18T04:00:00.000Z,1ST ST S ,19679,Unsexed - 1 Year         ,2010,9000
446,4,2018-04-28T04:00:00.000Z,YORKTOWN DR ,19680,Unsexed - 1 Year         ,2010,1800
447,4,2014-09-24T04:00:00.000Z,PARKWAY ST ,19681,Unsexed - 1 Year         ,2010,300
448,4,2011-05-20T04:00:00.000Z,LAUREL CIR ,19682,Unsexed - 1 Year         ,2010,100
449,4,2019-05-20T04:00:00.000Z,BANBURY ST ,19683,Unsexed - 1 Year         ,2010,2200
450,4,2010-01-12T05:00:00.000Z,ST CHARLES AVE ,19684,Unsexed - 1 Year         ,2010,900
451,4,2018-06-01T04:00:00.000Z,BRANDYWINE DR ,19685,Unsexed - 1 Year         ,2010,2200
452,4,2016-03-12T05:00:00.000Z,BRANDYWINE DR ,19686,Unsexed - 1 Year         ,2010,2200
453,4,2019-02-18T05:00:00.000Z,HILLTOP RD ,19687,Unsexed - 1 Year         ,2010,1100
454,4,2016-06-12T04:00:00.000Z,BROOK RD ,19688,Unsexed - 1 Year         ,2010,2400
455,4,2016-06-12T04:00:00.000Z,BROOK RD ,19689,Unsexed - 1 Year         ,2010,2400
456,4,2013-08-06T04:00:00.000Z,LOCUST AVE ,19690,Unsexed - 1 Year         ,2010,800
457,4,2015-03-09T04:00:00.000Z,BRANDYWINE DR ,19691,Unsexed - 1 Year         ,2010,2200
458,4,2013-01-03T05:00:00.000Z,UNASSIGNED ,19692,Unsexed - 1 Year         ,2010,0
459,4,2013-01-03T05:00:00.000Z,UNASSIGNED ,19693,Unsexed - 1 Year         ,2010,0
460,4,2012-04-14T04:00:00.000Z,MADISON AVE ,19694,Unsexed - 1 Year         ,2010,600
461,4,2013-01-13T05:00:00.000Z,LYONS AVE ,19695,Unsexed - 1 Year         ,2010,700
462,4,2013-09-27T04:00:00.000Z,9TH ST NW ,19696,Unsexed - 1 Year         ,2010,400
463,4,2012-03-19T04:00:00.000Z,DANBURY CT ,19697,Unsexed - 1 Year         ,2010,100
464,4,2013-05-01T04:00:00.000Z,DANBURY CT ,19698,Unsexed - 1 Year         ,2010,100
465,10,2014-02-16T05:00:00.000Z,ARBOR CIR ,19699,Sexed - 1 Year           ,2010,400
466,4,2012-09-18T04:00:00.000Z,STRATFORD CT ,19700,Unsexed - 1 Year         ,2010,100
467,10,2012-01-14T05:00:00.000Z,LITTLE HIGH ST ,19721,Sexed - 1 Year           ,2010,1200
468,4,2013-04-25T04:00:00.000Z,RAYON ST ,19722,Unsexed - 1 Year         ,2010,1000
469,10,2011-01-20T05:00:00.000Z,GROVE RD ,19723,Sexed - 1 Year           ,2010,1600
470,10,2019-04-16T04:00:00.000Z,GROVE RD ,19724,Sexed - 1 Year           ,2010,1600
471,4,2011-01-08T05:00:00.000Z,DOUGLAS AVE ,19725,Unsexed - 1 Year         ,2010,200
472,4,2013-11-08T05:00:00.000Z,WESTWOOD CIR ,19726,Unsexed - 1 Year         ,2010,100
473,4,2020-08-01T04:00:00.000Z,E JEFFERSON ST ,19727,Unsexed - 1 Year         ,2010,1100
474,10,2018-07-13T04:00:00.000Z,BANBURY ST ,19728,Sexed - 1 Year           ,2010,2200
475,4,2013-06-15T04:00:00.000Z,HOLLY RD ,19729,Unsexed - 1 Year         ,2010,1400
476,4,2018-12-04T05:00:00.000Z,RIVERSIDE AVE ,19730,Unsexed - 1 Year         ,2010,3000
477,4,2016-05-06T04:00:00.000Z,GREENBRIER TER ,19731,Unsexed - 1 Year         ,2010,100
478,4,2018-08-14T04:00:00.000Z,ETON RD ,19732,Unsexed - 1 Year         ,2010,2700
479,4,2011-01-04T05:00:00.000Z,BOLLING AVE ,19733,Unsexed - 1 Year         ,2010,600
480,4,2013-04-18T04:00:00.000Z,RIVES ST ,19734,Unsexed - 1 Year         ,2010,800
481,4,2018-12-22T05:00:00.000Z,RUGBY AVE ,19735,Unsexed - 1 Year         ,2010,1600
482,4,2014-03-26T04:00:00.000Z,MOSELEY DR ,19736,Unsexed - 1 Year         ,2010,600
483,4,2017-08-15T04:00:00.000Z,MCELROY DR ,19737,Unsexed - 1 Year         ,2010,2700
484,4,2012-11-09T05:00:00.000Z,ELIZABETH AVE ,19738,Unsexed - 1 Year         ,2010,600
485,4,2012-04-10T04:00:00.000Z,ELLIOTT AVE ,19739,Unsexed - 1 Year         ,2010,400
486,4,2019-07-15T04:00:00.000Z,GOODMAN ST ,19740,Unsexed - 1 Year         ,2010,100
487,4,2012-08-28T04:00:00.000Z,COTTAGE LN ,19741,Unsexed - 1 Year         ,2010,900
488,4,2016-03-08T05:00:00.000Z,FOXBROOK LN ,19742,Unsexed - 1 Year         ,2010,1400
489,10,2010-08-28T04:00:00.000Z,MONTICELLO AVE ,19743,Sexed - 1 Year           ,2010,1600
490,10,2010-08-28T04:00:00.000Z,MONTICELLO AVE ,19744,Sexed - 1 Year           ,2010,1600
491,10,2012-04-01T04:00:00.000Z,MONTICELLO AVE ,19745,Sexed - 1 Year           ,2010,1600
492,4,2011-09-04T04:00:00.000Z,GLENN CT ,19746,Unsexed - 1 Year         ,2010,2300
493,4,2013-10-15T04:00:00.000Z,DELL LN ,19747,Unsexed - 1 Year         ,2010,700
494,4,2017-05-19T04:00:00.000Z,FOREST HILLS AVE ,19748,Unsexed - 1 Year         ,2010,1100
495,4,2016-04-21T04:00:00.000Z,MONTICELLO AVE ,19749,Unsexed - 1 Year         ,2010,12000
496,4,2016-03-13T05:00:00.000Z,GROVE ST ,19750,Unsexed - 1 Year         ,2010,1000
497,4,2013-04-21T04:00:00.000Z,MONTROSE AVE ,19751,Unsexed - 1 Year         ,2010,1100
498,4,2012-05-06T04:00:00.000Z,MELBOURNE PARK CIR ,19752,Unsexed - 1 Year         ,2010,100
499,4,2016-01-14T05:00:00.000Z,CHERRY AVE ,19753,Unsexed - 1 Year         ,2010,1400
500,4,2013-10-08T04:00:00.000Z,LOCUST AVE ,19754,Unsexed - 1 Year         ,2010,1100
501,4,2020-02-06T05:00:00.000Z,NORTH AVE ,19755,Unsexed - 1 Year         ,2010,600
502,4,2019-01-29T05:00:00.000Z,NORTH AVE ,19755,Unsexed - 1 Year         ,2010,600
503,4,2013-01-28T05:00:00.000Z,LOCUST AVE ,19756,Unsexed - 1 Year         ,2010,1100
504,10,2020-02-06T05:00:00.000Z,NORTH AVE ,19758,Sexed - 1 Year           ,2010,600
505,4,2015-07-05T04:00:00.000Z,MONTICELLO AVE ,19759,Unsexed - 1 Year         ,2010,800
506,4,2012-08-20T04:00:00.000Z,MONTICELLO AVE ,19760,Unsexed - 1 Year         ,2010,800
507,4,2010-11-02T04:00:00.000Z,SPRUCE ST ,19761,Unsexed - 1 Year         ,2010,300
508,4,2019-10-17T04:00:00.000Z,HIGHLAND AVE ,19762,Unsexed - 1 Year         ,2010,2300
509,4,2010-09-18T04:00:00.000Z,HARRIS RD ,19763,Unsexed - 1 Year         ,2010,600
510,10,2010-09-10T04:00:00.000Z,HARRIS RD ,19764,Sexed - 1 Year           ,2010,600
511,4,2012-01-09T05:00:00.000Z,RIVES ST ,19765,Unsexed - 1 Year         ,2010,900
512,4,2017-08-11T04:00:00.000Z,HILTON DR ,19766,Unsexed - 1 Year         ,2010,100
513,4,2012-08-05T04:00:00.000Z,MADISON AVE ,19767,Unsexed - 1 Year         ,2010,700
514,4,2012-02-13T05:00:00.000Z,PARK ST ,19768,Unsexed - 1 Year         ,2010,700
515,4,2021-02-06T05:00:00.000Z,PARK ST ,19769,Unsexed - 1 Year         ,2010,700
516,4,2018-12-16T05:00:00.000Z,BOLLING AVE ,19770,Unsexed - 1 Year         ,2010,800
517,4,2013-06-15T04:00:00.000Z,FONTAINE AVE ,19771,Unsexed - 1 Year         ,2010,2300
